z,n,name,decayModes,abundance
70,86,156Yb,EC = 90.00,NaN
70,86,156Yb,A = 10.00,NaN
70,85,155Yb,A = 89.00,NaN
70,85,155Yb,EC = 11.00,NaN
70,88,158Yb,EC = 100.00,NaN
70,88,158Yb,A AP 2.1E-3,NaN
70,87,157Yb,EC = 99.50,NaN
70,87,157Yb,A = 0.50,NaN
70,82,152Yb,EC = 100.00,NaN
70,82,152Yb,EP ? ,NaN
70,81,151Yb,EC = 100.00,NaN
70,81,151Yb,EP AP 0.00,NaN
70,81,151Yb,EC AP 100.00,NaN
70,81,151Yb,IT AP 0.40,NaN
70,81,151Yb,EP ? ,NaN
70,84,154Yb,A = 92.60,NaN
70,84,154Yb,EC = 7.40,NaN
70,83,153Yb,A = 60.00,NaN
70,83,153Yb,EC = 40.00,NaN
70,83,153Yb,EP 8 .0E-E5,NaN
70,80,150Yb,EC ? ,NaN
70,97,167Yb,EC = 100.00,NaN
70,96,166Yb,EC = 100.00,NaN
70,99,169Yb,EC = 100.00,NaN
70,99,169Yb,IT = 100.00,NaN
70,98,168Yb,NaN,0.123%
70,93,163Yb,EC = 100.00,NaN
70,92,162Yb,EC = 100.00,NaN
70,95,165Yb,EC = 100.00,NaN
70,94,164Yb,EC = 100.00,NaN
70,91,161Yb,EC = 100.00,NaN
70,90,160Yb,EC = 100.00,NaN
70,101,171Yb,NaN,14.09%
70,101,171Yb,IT = 100.00,14.09%
70,100,170Yb,NaN,2.982%
70,112,182Yb,B- = 100.00,NaN
70,111,181Yb,B- = 100.00,NaN
70,110,180Yb,B- = 100.00,NaN
70,105,175Yb,B- = 100.00,NaN
70,105,175Yb,IT = 100.00,NaN
70,104,174Yb,NaN,32.026%
70,103,173Yb,NaN,16.103%
70,102,172Yb,NaN,21.68%
70,109,179Yb,B- = 100.00,NaN
70,108,178Yb,B- = 100.00,NaN
70,107,177Yb,B- = 100.00,NaN
70,107,177Yb,IT = 100.00,NaN
70,106,176Yb,NaN,12.996%
70,106,176Yb,IT = 100.00,12.996%
70,115,185Yb,B- = 100.00,NaN
70,114,184Yb,B- = 100.00,NaN
70,113,183Yb,B- = 100.00,NaN
71,102,173Lu,EC = 100.00,NaN
71,101,172Lu,EC = 100.00,NaN
71,101,172Lu,IT = 100.00,NaN
71,104,175Lu,NaN,97.401%
71,103,174Lu,EC = 100.00,NaN
71,103,174Lu,IT = 99.38,NaN
71,103,174Lu,EC = 0.62,NaN
71,106,177Lu,B- = 100.00,NaN
71,106,177Lu,B- = 78.60,NaN
71,106,177Lu,IT = 21.40,NaN
71,106,177Lu,IT = 100.00,NaN
71,105,176Lu,B- = 100.00,2.599%
71,105,176Lu,B- = 99.90,2.599%
71,105,176Lu,EC = 0.09,2.599%
71,108,179Lu,B- = 100.00,NaN
71,108,179Lu,IT = 100.00,NaN
71,107,178Lu,B- = 100.00,NaN
71,107,178Lu,B- = 100.00,NaN
71,109,180Lu,B- = 100.00,NaN
71,111,182Lu,B- = 100.00,NaN
71,110,181Lu,B- = 100.00,NaN
71,100,171Lu,EC = 100.00,NaN
71,100,171Lu,IT = 100.00,NaN
71,113,184Lu,B- = 100.00,NaN
71,112,183Lu,B- = 100.00,NaN
71,115,186Lu,B- = 100.00,NaN
71,114,185Lu,B- = 100.00,NaN
71,117,188Lu,B- = 100.00,NaN
71,117,188Lu,BN ? ,NaN
71,116,187Lu,B- = 100.00,NaN
71,116,187Lu,BN ? ,NaN
71,87,158Lu,EC = 99.09,NaN
71,87,158Lu,A = 0.91,NaN
71,86,157Lu,A> = 0.00,NaN
71,86,157Lu,EC = 94.00,NaN
71,86,157Lu,A = 6.00,NaN
71,89,160Lu,EC = 100.00,NaN
71,89,160Lu,A< = 1.0E-4,NaN
71,89,160Lu,EC LE 100.00,NaN
71,89,160Lu,A  ,NaN
71,88,159Lu,EC = 100.00,NaN
71,88,159Lu,A = 0.10,NaN
71,83,154Lu,A?  ,NaN
71,83,154Lu,EC = 100.00,NaN
71,82,153Lu,A@ = 70.00,NaN
71,82,153Lu,EC AP 30.00,NaN
71,85,156Lu,A@ = 95.00,NaN
71,85,156Lu,EC AP 5.00,NaN
71,85,156Lu,A = 100.00,NaN
71,84,155Lu,A = 90.00,NaN
71,84,155Lu,EC = 10.00,NaN
71,84,155Lu,A = 76.00,NaN
71,84,155Lu,EC = 24.00,NaN
71,84,155Lu,A = 100.00,NaN
71,81,152Lu,EC = 100.00,NaN
71,81,152Lu,EP = 15.00,NaN
71,80,151Lu,P = 63.40,NaN
71,80,151Lu,EC = 36.60,NaN
71,98,169Lu,EC = 100.00,NaN
71,98,169Lu,IT = 100.00,NaN
71,97,168Lu,EC = 100.00,NaN
71,97,168Lu,EC AP 99.60,NaN
71,97,168Lu,IT LT 0.80,NaN
71,99,170Lu,EC = 100.00,NaN
71,99,170Lu,IT = 100.00,NaN
71,94,165Lu,EC = 100.00,NaN
71,93,164Lu,EC = 100.00,NaN
71,96,167Lu,EC = 100.00,NaN
71,96,167Lu,EC  ,NaN
71,96,167Lu,IT  ,NaN
71,95,166Lu,EC = 100.00,NaN
71,95,166Lu,EC = 58.00,NaN
71,95,166Lu,IT = 42.00,NaN
71,95,166Lu,EC AP 80.00,NaN
71,95,166Lu,IT LT 20.00,NaN
71,90,161Lu,EC = 100.00,NaN
71,90,161Lu,IT  ,NaN
71,92,163Lu,EC = 100.00,NaN
71,91,162Lu,EC LE 100.00,NaN
71,91,162Lu,EC LE 100.00,NaN
71,91,162Lu,EC LE 100.00,NaN
71,79,150Lu,P = 70.90,NaN
71,79,150Lu,EC = 29.10,NaN
72,89,161Hf,EC AP 99.87,NaN
72,89,161Hf,A LT 0.13,NaN
72,87,159Hf,EC = 65.00,NaN
72,87,159Hf,A = 35.00,NaN
72,88,160Hf,EC = 99.30,NaN
72,88,160Hf,A = 0.70,NaN
72,85,157Hf,A = 86.00,NaN
72,85,157Hf,EC = 14.00,NaN
72,86,158Hf,EC = 55.70,NaN
72,86,158Hf,A = 44.30,NaN
72,83,155Hf,EC = 100.00,NaN
72,84,156Hf,A = 100.00,NaN
72,84,156Hf,A = 100.00,NaN
72,81,153Hf,EC ? ,NaN
72,82,154Hf,EC = 100.00,NaN
72,82,154Hf,A?  ,NaN
72,98,170Hf,EC = 100.00,NaN
72,99,171Hf,EC = 100.00,NaN
72,99,171Hf,IT LE 100.00,NaN
72,99,171Hf,EC  ,NaN
72,96,168Hf,EC = 100.00,NaN
72,97,169Hf,EC = 100.00,NaN
72,94,166Hf,EC = 100.00,NaN
72,95,167Hf,EC = 100.00,NaN
72,92,164Hf,EC = 100.00,NaN
72,93,165Hf,EC = 100.00,NaN
72,90,162Hf,EC = 99.99,NaN
72,90,162Hf,A = 8.0E-3,NaN
72,91,163Hf,EC = 100.00,NaN
72,91,163Hf,A LT 1.0E-4,NaN
72,109,181Hf,B- = 100.00,NaN
72,109,181Hf,IT = 100.00,NaN
72,108,180Hf,NaN,35.08%
72,108,180Hf,IT = 99.69,35.08%
72,108,180Hf,B- = 0.31,35.08%
72,107,179Hf,NaN,13.62%
72,107,179Hf,IT = 100.00,13.62%
72,107,179Hf,IT = 100.00,13.62%
72,106,178Hf,NaN,27.28%
72,106,178Hf,IT = 100.00,27.28%
72,106,178Hf,IT = 100.00,27.28%
72,105,177Hf,NaN,18.60%
72,105,177Hf,IT = 100.00,18.60%
72,105,177Hf,IT = 100.00,18.60%
72,104,176Hf,NaN,5.26%
72,103,175Hf,EC = 100.00,NaN
72,102,174Hf,A = 100.00,0.16%
72,101,173Hf,EC = 100.00,NaN
72,100,172Hf,EC = 100.00,NaN
72,110,182Hf,B- = 100.00,NaN
72,110,182Hf,B- = 54.00,NaN
72,110,182Hf,IT = 46.00,NaN
72,118,190Hf,B- = 100.00,NaN
72,117,189Hf,B- = 100.00,NaN
72,116,188Hf,B- = 100.00,NaN
72,115,187Hf,B- = 100.00,NaN
72,114,186Hf,B- = 100.00,NaN
72,113,185Hf,B- = 100.00,NaN
72,112,184Hf,B- = 100.00,NaN
72,112,184Hf,IT = 100.00,NaN
72,111,183Hf,B- = 100.00,NaN
72,111,183Hf,IT = 100.00,NaN
73,88,161Ta,A  ,NaN
73,88,161Ta,EC  ,NaN
73,88,161Ta,EC  ,NaN
73,88,161Ta,A  ,NaN
73,89,162Ta,EC = 99.93,NaN
73,89,162Ta,A = 0.07,NaN
73,86,159Ta,EC = 66.00,NaN
73,86,159Ta,A = 34.00,NaN
73,86,159Ta,A = 55.00,NaN
73,86,159Ta,EC = 45.00,NaN
73,87,160Ta,EC = 66.00,NaN
73,87,160Ta,A = 34.00,NaN
73,87,160Ta,A = 34.00,NaN
73,84,157Ta,A = 96.60,NaN
73,84,157Ta,P = 3.40,NaN
73,84,157Ta,A = 100.00,NaN
73,84,157Ta,A = 100.00,NaN
73,85,158Ta,A AP 91.00,NaN
73,85,158Ta,EC AP 9.00,NaN
73,85,158Ta,A = 95.00,NaN
73,85,158Ta,EC = 5.00,NaN
73,82,155Ta,P = 100.00,NaN
73,83,156Ta,P = 100.00,NaN
73,83,156Ta,EC  ,NaN
73,83,156Ta,EC = 95.80,NaN
73,83,156Ta,P = 4.20,NaN
73,99,172Ta,EC = 100.00,NaN
73,97,170Ta,EC = 100.00,NaN
73,98,171Ta,EC = 100.00,NaN
73,95,168Ta,EC = 100.00,NaN
73,96,169Ta,EC = 100.00,NaN
73,93,166Ta,EC = 100.00,NaN
73,94,167Ta,EC = 100.00,NaN
73,91,164Ta,EC = 100.00,NaN
73,92,165Ta,EC = 100.00,NaN
73,90,163Ta,EC AP 99.80,NaN
73,90,163Ta,A AP 0.20,NaN
73,108,181Ta,NaN,99.98799%
73,107,180Ta,EC = 85.00,0.01201%
73,107,180Ta,B- = 15.00,0.01201%
73,107,180Ta,EC ? ,0.01201%
73,107,180Ta,B- ? ,0.01201%
73,107,180Ta,B- ? ,0.01201%
73,109,182Ta,B- = 100.00,NaN
73,109,182Ta,IT = 100.00,NaN
73,109,182Ta,IT = 100.00,NaN
73,104,177Ta,EC = 100.00,NaN
73,103,176Ta,EC = 100.00,NaN
73,106,179Ta,EC = 100.00,NaN
73,106,179Ta,IT = 100.00,NaN
73,106,179Ta,IT = 100.00,NaN
73,105,178Ta,EC = 100.00,NaN
73,105,178Ta,EC = 100.00,NaN
73,105,178Ta,IT = 100.00,NaN
73,105,178Ta,IT = 100.00,NaN
73,100,173Ta,EC = 100.00,NaN
73,102,175Ta,EC = 100.00,NaN
73,101,174Ta,EC = 100.00,NaN
73,121,194Ta,B- = 100.00,NaN
73,121,194Ta,BN ? ,NaN
73,120,193Ta,B- = 100.00,NaN
73,120,193Ta,BN ? ,NaN
73,119,192Ta,B- = 100.00,NaN
73,118,191Ta,B- = 100.00,NaN
73,115,188Ta,B- = 100.00,NaN
73,114,187Ta,B- = 100.00,NaN
73,114,187Ta,B- ? ,NaN
73,114,187Ta,IT ? ,NaN
73,114,187Ta,B- ? ,NaN
73,114,187Ta,IT ? ,NaN
73,117,190Ta,B- = 100.00,NaN
73,116,189Ta,B- = 100.00,NaN
73,111,184Ta,B- = 100.00,NaN
73,110,183Ta,B- = 100.00,NaN
73,113,186Ta,B- = 100.00,NaN
73,113,186Ta,B- = 100.00,NaN
73,112,185Ta,B- = 100.00,NaN
73,112,185Ta,B- = 100.00,NaN
74,117,191W,B- = 100.00,NaN
74,118,192W,B- = 100.00,NaN
74,119,193W,B- = 100.00,NaN
74,113,187W,B- = 100.00,NaN
74,114,188W,B- = 100.00,NaN
74,115,189W,B- = 100.00,NaN
74,116,190W,B- = 100.00,NaN
74,116,190W,IT = 100.00,NaN
74,110,184W,NaN,30.64%
74,111,185W,B- = 100.00,NaN
74,111,185W,IT = 100.00,NaN
74,112,186W,2B-  ,28.43%
74,112,186W,IT  ,28.43%
74,120,194W,B- = 100.00,NaN
74,121,195W,B- = 100.00,NaN
74,122,196W,B- = 100.00,NaN
74,123,197W,B- = 100.00,NaN
74,106,180W,2EC = 100.00,0.12%
74,106,180W,IT = 100.00,0.12%
74,107,181W,EC = 100.00,NaN
74,108,182W,NaN,26.50%
74,109,183W,A ? ,14.31%
74,109,183W,IT = 100.00,14.31%
74,102,176W,EC = 100.00,NaN
74,103,177W,EC = 100.00,NaN
74,104,178W,EC = 100.00,NaN
74,105,179W,EC = 100.00,NaN
74,105,179W,IT = 99.71,NaN
74,105,179W,EC = 0.29,NaN
74,100,174W,EC = 100.00,NaN
74,101,175W,EC = 100.00,NaN
74,89,163W,EC = 86.00,NaN
74,89,163W,A = 14.00,NaN
74,88,162W,EC = 54.80,NaN
74,88,162W,A = 45.20,NaN
74,87,161W,A = 73.00,NaN
74,87,161W,EC = 27.00,NaN
74,86,160W,A = 87.00,NaN
74,85,159W,A AP 99.90,NaN
74,85,159W,EC AP 0.10,NaN
74,84,158W,A = 100.00,NaN
74,84,158W,IT  ,NaN
74,84,158W,A  ,NaN
74,83,157W,EC ? ,NaN
74,99,173W,EC = 100.00,NaN
74,98,172W,EC = 100.00,NaN
74,97,171W,EC = 100.00,NaN
74,96,170W,EC = 100.00,NaN
74,95,169W,EC = 100.00,NaN
74,94,168W,EC = 100.00,NaN
74,94,168W,A = 3.2E-3,NaN
74,93,167W,EC = 99.96,NaN
74,93,167W,A = 0.04,NaN
74,92,166W,EC = 99.96,NaN
74,92,166W,A = 0.04,NaN
74,91,165W,EC AP 99.80,NaN
74,91,165W,A LT 0.20,NaN
74,90,164W,EC = 96.20,NaN
74,90,164W,A = 3.80,NaN
75,118,193Re,B- = 100.00,NaN
75,119,194Re,B- = 100.00,NaN
75,119,194Re,B- AP 100.00,NaN
75,119,194Re,B- AP 100.00,NaN
75,116,191Re,B- = 100.00,NaN
75,117,192Re,B- = 100.00,NaN
75,110,185Re,NaN,37.40%
75,111,186Re,B- = 92.53,NaN
75,111,186Re,EC = 7.47,NaN
75,111,186Re,IT = 100.00,NaN
75,114,189Re,B- = 100.00,NaN
75,115,190Re,B- = 100.00,NaN
75,115,190Re,B- = 54.40,NaN
75,115,190Re,IT = 45.60,NaN
75,112,187Re,B- = 100.00,62.60%
75,112,187Re,A LT 1.0E-4,62.60%
75,113,188Re,B- = 100.00,NaN
75,113,188Re,IT = 100.00,NaN
75,121,196Re,B- = 100.00,NaN
75,122,197Re,B- = 100.00,NaN
75,120,195Re,B- ? 100.00,NaN
75,123,198Re,B- = 100.00,NaN
75,123,198Re,BN ? ,NaN
75,124,199Re,B- = 100.00,NaN
75,124,199Re,BN ? ,NaN
75,107,182Re,EC = 100.00,NaN
75,107,182Re,EC = 100.00,NaN
75,108,183Re,EC = 100.00,NaN
75,108,183Re,IT = 100.00,NaN
75,108,183Re,IT = 100.00,NaN
75,108,183Re,IT = 100.00,NaN
75,105,180Re,EC = 100.00,NaN
75,106,181Re,EC = 100.00,NaN
75,109,184Re,EC = 100.00,NaN
75,109,184Re,IT = 74.50,NaN
75,109,184Re,EC = 25.50,NaN
75,100,175Re,EC = 100.00,NaN
75,103,178Re,EC = 100.00,NaN
75,104,179Re,EC = 100.00,NaN
75,104,179Re,IT = 100.00,NaN
75,101,176Re,EC = 100.00,NaN
75,102,177Re,EC = 100.00,NaN
75,89,164Re,A AP 58.00,NaN
75,89,164Re,EC AP 42.00,NaN
75,89,164Re,A AP 3.00,NaN
75,89,164Re,IT  ,NaN
75,88,163Re,EC = 68.00,NaN
75,88,163Re,A = 32.00,NaN
75,88,163Re,A = 66.00,NaN
75,88,163Re,EC = 34.00,NaN
75,87,162Re,A = 94.00,NaN
75,87,162Re,EC = 6.00,NaN
75,87,162Re,A = 91.00,NaN
75,87,162Re,EC = 9.00,NaN
75,86,161Re,P = 100.00,NaN
75,86,161Re,P = 100.00,NaN
75,86,161Re,A< = 1.40,NaN
75,86,161Re,A = 93.00,NaN
75,86,161Re,P = 7.00,NaN
75,85,160Re,P = 91.00,NaN
75,85,160Re,A = 9.00,NaN
75,84,159Re,NaN,NaN
75,99,174Re,EC = 100.00,NaN
75,98,173Re,EC = 100.00,NaN
75,97,172Re,EC = 100.00,NaN
75,97,172Re,EC = 100.00,NaN
75,96,171Re,EC = 100.00,NaN
75,95,170Re,EC = 100.00,NaN
75,94,169Re,EC = 100.00,NaN
75,94,169Re,A LT 0.01,NaN
75,94,169Re,A AP 0.20,NaN
75,94,169Re,IT  ,NaN
75,94,169Re,EC  ,NaN
75,93,168Re,EC = 100.00,NaN
75,93,168Re,A AP 5.0E-3,NaN
75,92,167Re,EC AP 99.00,NaN
75,92,167Re,A AP 1.00,NaN
75,92,167Re,A = 100.00,NaN
75,91,166Re,EC AP 76.00,NaN
75,91,166Re,A LT 24.00,NaN
75,90,165Re,A  ,NaN
75,90,165Re,EC  ,NaN
75,90,165Re,EC = 87.00,NaN
75,90,165Re,A = 13.00,NaN
76,90,166Os,A = 72.00,NaN
76,90,166Os,EC = 28.00,NaN
76,91,167Os,A = 57.00,NaN
76,91,167Os,EC = 43.00,NaN
76,92,168Os,EC = 57.00,NaN
76,92,168Os,A = 43.00,NaN
76,93,169Os,EC = 86.30,NaN
76,93,169Os,A = 13.70,NaN
76,94,170Os,EC = 90.50,NaN
76,94,170Os,A = 9.50,NaN
76,95,171Os,EC = 98.20,NaN
76,95,171Os,A = 1.80,NaN
76,96,172Os,EC = 99.80,NaN
76,96,172Os,A = 0.20,NaN
76,97,173Os,EC = 99.6,NaN
76,97,173Os,A = 0.4,NaN
76,98,174Os,EC = 99.98,NaN
76,98,174Os,A = 0.02,NaN
76,99,175Os,EC = 100.00,NaN
76,85,161Os,A = 100.00,NaN
76,86,162Os,A AP 99.00,NaN
76,87,163Os,A = 100.00,NaN
76,87,163Os,EC ? ,NaN
76,88,164Os,A = 98.00,NaN
76,88,164Os,EC = 2.00,NaN
76,89,165Os,A = 90.00,NaN
76,89,165Os,EC = 10.00,NaN
76,126,202Os,B- = 100.00,NaN
76,127,203Os,B- = 100.00,NaN
76,127,203Os,BN ? ,NaN
76,120,196Os,B- = 100.00,NaN
76,121,197Os,B- = 100.00,NaN
76,122,198Os,B- = 100.00,NaN
76,123,199Os,B- = 100.00,NaN
76,124,200Os,B- = 100.00,NaN
76,125,201Os,B- = 100.00,NaN
76,115,191Os,B- = 100.00,NaN
76,115,191Os,IT = 100.00,NaN
76,116,192Os,NaN,40.78%
76,116,192Os,IT AP 87.00,40.78%
76,116,192Os,B- LT 13.00,40.78%
76,117,193Os,B- = 100.00,NaN
76,118,194Os,B- = 100.00,NaN
76,119,195Os,B-  ,NaN
76,110,186Os,A = 100.00,1.59%
76,111,187Os,NaN,1.96%
76,112,188Os,NaN,13.24%
76,113,189Os,NaN,16.15%
76,113,189Os,IT = 100.00,16.15%
76,114,190Os,NaN,26.26%
76,114,190Os,IT = 100.00,26.26%
76,104,180Os,EC = 100.00,NaN
76,105,181Os,EC = 100.00,NaN
76,105,181Os,EC = 100.00,NaN
76,105,181Os,IT LE 3.00,NaN
76,106,182Os,EC = 100.00,NaN
76,106,182Os,IT = 100.00,NaN
76,107,183Os,EC = 100.00,NaN
76,107,183Os,IT = 100.00,NaN
76,107,183Os,EC = 85.00,NaN
76,107,183Os,IT = 15.00,NaN
76,108,184Os,A  ,0.02%
76,109,185Os,EC = 100.00,NaN
76,100,176Os,EC = 100.00,NaN
76,101,177Os,EC = 100.00,NaN
76,102,178Os,EC = 100.00,NaN
76,102,178Os,A  ,NaN
76,103,179Os,EC = 100.00,NaN
77,123,200Ir,B- = 100.00,NaN
77,124,201Ir,B- = 100.00,NaN
77,121,198Ir,B- = 100.00,NaN
77,122,199Ir,B- = 100.00,NaN
77,120,197Ir,B- = 100.00,NaN
77,120,197Ir,B- = 99.75,NaN
77,120,197Ir,IT = 0.25,NaN
77,127,204Ir,B- = 100.00,NaN
77,127,204Ir,BN ? ,NaN
77,128,205Ir,B- = 100.00,NaN
77,128,205Ir,BN ? ,NaN
77,125,202Ir,B- = 100.00,NaN
77,126,203Ir,B- = 100.00,NaN
77,112,189Ir,EC = 100.00,NaN
77,112,189Ir,IT = 100.00,NaN
77,112,189Ir,IT = 100.00,NaN
77,113,190Ir,EC = 100.00,NaN
77,113,190Ir,IT = 100.00,NaN
77,113,190Ir,EC = 91.40,NaN
77,113,190Ir,IT = 8.60,NaN
77,110,187Ir,EC = 100.00,NaN
77,110,187Ir,IT = 100.00,NaN
77,111,188Ir,EC = 100.00,NaN
77,111,188Ir,EC ? ,NaN
77,111,188Ir,IT  ,NaN
77,118,195Ir,B- = 100.00,NaN
77,118,195Ir,B- = 95.00,NaN
77,118,195Ir,IT = 5.00,NaN
77,119,196Ir,B- = 100.00,NaN
77,119,196Ir,B- = 100.00,NaN
77,119,196Ir,IT LT 0.30,NaN
77,116,193Ir,NaN,62.7%
77,116,193Ir,IT = 100.00,62.7%
77,117,194Ir,B- = 100.00,NaN
77,117,194Ir,IT = 100.00,NaN
77,117,194Ir,B- = 100.00,NaN
77,114,191Ir,NaN,37.3%
77,114,191Ir,IT = 100.00,37.3%
77,114,191Ir,IT = 100.00,37.3%
77,115,192Ir,B- = 95.24,NaN
77,115,192Ir,EC = 4.76,NaN
77,115,192Ir,IT = 99.98,NaN
77,115,192Ir,B- = 0.02,NaN
77,115,192Ir,IT = 100.00,NaN
77,101,178Ir,EC = 100.00,NaN
77,102,179Ir,EC = 100.00,NaN
77,100,177Ir,EC = 99.94,NaN
77,100,177Ir,A = 0.06,NaN
77,109,186Ir,EC = 100.00,NaN
77,109,186Ir,EC AP 75.00,NaN
77,109,186Ir,IT AP 25.00,NaN
77,107,184Ir,EC = 100.00,NaN
77,108,185Ir,EC = 100.00,NaN
77,105,182Ir,EC = 100.00,NaN
77,106,183Ir,EC = 100.00,NaN
77,103,180Ir,EC = 100.00,NaN
77,104,181Ir,EC = 100.00,NaN
77,90,167Ir,A = 48.00,NaN
77,90,167Ir,P = 32.00,NaN
77,90,167Ir,EC = 20.00,NaN
77,90,167Ir,A = 80.00,NaN
77,90,167Ir,EC = 20.00,NaN
77,90,167Ir,P = 0.40,NaN
77,91,168Ir,A LE 100.00,NaN
77,91,168Ir,EC  ,NaN
77,91,168Ir,P  ,NaN
77,91,168Ir,A = 77.00,NaN
77,91,168Ir,EC LE 23.00,NaN
77,91,168Ir,P  ,NaN
77,92,169Ir,A = 45.00,NaN
77,92,169Ir,EC ? ,NaN
77,92,169Ir,P ? ,NaN
77,92,169Ir,A = 79.00,NaN
77,92,169Ir,EC ? ,NaN
77,92,169Ir,P ? ,NaN
77,93,170Ir,EC = 94.80,NaN
77,93,170Ir,A = 5.20,NaN
77,93,170Ir,IT LE 62.00,NaN
77,93,170Ir,EC LE 62.00,NaN
77,93,170Ir,A = 38.00,NaN
77,94,171Ir,A AP 0.00,NaN
77,94,171Ir,P  ,NaN
77,94,171Ir,EC  ,NaN
77,94,171Ir,A = 58.00,NaN
77,94,171Ir,P LE 42.00,NaN
77,94,171Ir,EC LE 42.00,NaN
77,95,172Ir,EC = 98.00,NaN
77,95,172Ir,A AP 2.00,NaN
77,95,172Ir,EC = 77.00,NaN
77,95,172Ir,A = 23.00,NaN
77,96,173Ir,EC AP 93.00,NaN
77,96,173Ir,A LT 7.00,NaN
77,96,173Ir,EC = 88.00,NaN
77,96,173Ir,A = 12.00,NaN
77,97,174Ir,EC = 99.50,NaN
77,97,174Ir,A = 0.50,NaN
77,97,174Ir,EC = 97.50,NaN
77,97,174Ir,A = 2.50,NaN
77,98,175Ir,EC = 99.15,NaN
77,98,175Ir,A = 0.85,NaN
77,99,176Ir,EC = 96.90,NaN
77,99,176Ir,A = 3.10,NaN
77,86,163Ir,NaN,NaN
77,87,164Ir,P AP 0.00,NaN
77,87,164Ir,A ? ,NaN
77,87,164Ir,EC ? ,NaN
77,88,165Ir,P ? ,NaN
77,88,165Ir,A ? ,NaN
77,88,165Ir,P = 87.00,NaN
77,88,165Ir,A = 13.00,NaN
77,89,166Ir,A = 93.00,NaN
77,89,166Ir,P = 7.00,NaN
77,89,166Ir,A = 98.20,NaN
77,89,166Ir,P = 1.80,NaN
78,130,208Pt,B- = 100.00,NaN
78,130,208Pt,BN ? ,NaN
78,100,178Pt,EC = 92.30,NaN
78,100,178Pt,A = 7.70,NaN
78,101,179Pt,EC = 99.76,NaN
78,101,179Pt,A = 0.24,NaN
78,106,184Pt,EC = 100.00,NaN
78,106,184Pt,A AP 1.0E-3,NaN
78,106,184Pt,IT = 100.00,NaN
78,107,185Pt,EC LT 100.00,NaN
78,107,185Pt,EC = 99.00,NaN
78,107,185Pt,IT LT 2.00,NaN
78,108,186Pt,EC = 100.00,NaN
78,108,186Pt,A AP 1.4E-4,NaN
78,109,187Pt,EC = 100.00,NaN
78,102,180Pt,EC = 100.00,NaN
78,102,180Pt,A AP 0.30,NaN
78,103,181Pt,EC = 100.00,NaN
78,103,181Pt,A AP 0.08,NaN
78,104,182Pt,EC = 99.96,NaN
78,104,182Pt,A = 0.04,NaN
78,105,183Pt,EC = 100.00,NaN
78,105,183Pt,A AP 1.3E-3,NaN
78,105,183Pt,EC = 100.00,NaN
78,105,183Pt,A LT 4.0E-4,NaN
78,105,183Pt,IT  ,NaN
78,110,188Pt,EC = 100.00,NaN
78,110,188Pt,A = 2.6E-5,NaN
78,111,189Pt,EC = 100.00,NaN
78,112,190Pt,A = 100.00,0.012%
78,117,195Pt,NaN,33.78%
78,117,195Pt,IT = 100.00,33.78%
78,118,196Pt,NaN,25.21%
78,119,197Pt,B- = 100.00,NaN
78,119,197Pt,IT = 96.70,NaN
78,119,197Pt,B- = 3.30,NaN
78,113,191Pt,EC = 100.00,NaN
78,114,192Pt,NaN,0.782%
78,115,193Pt,EC = 100.00,NaN
78,115,193Pt,IT = 100.00,NaN
78,116,194Pt,NaN,32.86%
78,120,198Pt,2B- ? ,7.36%
78,121,199Pt,B- = 100.00,NaN
78,121,199Pt,IT = 100.00,NaN
78,122,200Pt,B- = 100.00,NaN
78,123,201Pt,B- = 100.00,NaN
78,128,206Pt,B- = 100.00,NaN
78,128,206Pt,BN ? ,NaN
78,129,207Pt,B- = 100.00,NaN
78,129,207Pt,BN ? ,NaN
78,124,202Pt,B- = 100.00,NaN
78,124,202Pt,IT = 100.00,NaN
78,125,203Pt,B- = 100.00,NaN
78,126,204Pt,B- = 100.00,NaN
78,127,205Pt,B- = 100.00,NaN
78,88,166Pt,A = 100.00,NaN
78,87,165Pt,NaN,NaN
78,89,167Pt,A = 100.00,NaN
78,91,169Pt,A = 100.00,NaN
78,90,168Pt,A = 100.00,NaN
78,93,171Pt,A = 90.00,NaN
78,93,171Pt,EC = 10.00,NaN
78,92,170Pt,A = 98.00,NaN
78,92,170Pt,EC  ,NaN
78,95,173Pt,A = 86.00,NaN
78,95,173Pt,EC ? 16.00,NaN
78,94,172Pt,A = 94.00,NaN
78,94,172Pt,EC = 6.00,NaN
78,97,175Pt,A = 64.00,NaN
78,97,175Pt,EC = 36.00,NaN
78,96,174Pt,A = 76.00,NaN
78,96,174Pt,EC = 24.00,NaN
78,99,177Pt,EC = 94.30,NaN
78,99,177Pt,A = 5.70,NaN
78,98,176Pt,EC = 60.00,NaN
78,98,176Pt,A = 40.00,NaN
79,90,169Au,P ? ,NaN
79,90,169Au,A ? ,NaN
79,92,171Au,P = 100.00,NaN
79,92,171Au,A  ,NaN
79,92,171Au,A = 54.00,NaN
79,92,171Au,P = 46.00,NaN
79,91,170Au,P = 89.00,NaN
79,91,170Au,A = 11.00,NaN
79,91,170Au,P = 58.00,NaN
79,91,170Au,A = 42.00,NaN
79,94,173Au,A = 94.00,NaN
79,94,173Au,EC ? ,NaN
79,94,173Au,P ? ,NaN
79,94,173Au,A = 92.00,NaN
79,94,173Au,P ? ,NaN
79,94,173Au,EC ? ,NaN
79,93,172Au,A = 100.00,NaN
